# This file contains all populations of all generations.
RS#	Cum.Gen	Index	Objective1	Objective2	Rank	CrowdingDistance	FieldID_1	FieldID_2	FieldID_3	FieldID_4	FieldID_5	FieldID_6	FieldID_7	FieldID_8	FieldID_9	FieldID_10	FieldID_11	FieldID_12	FieldID_13	FieldID_14	FieldID_15	FieldID_16	FieldID_17	FieldID_18	FieldID_19	FieldID_20	FieldID_21	FieldID_22	FieldID_23	FieldID_24	FieldID_25	FieldID_26	FieldID_27	FieldID_28	FieldID_29	FieldID_30	FieldID_31	FieldID_32	FieldID_33	FieldID_34	FieldID_35	FieldID_36	FieldID_37	FieldID_38	FieldID_39	FieldID_40	FieldID_41	FieldID_42	FieldID_43	FieldID_44	FieldID_45	FieldID_46	FieldID_47	FieldID_48	FieldID_49	FieldID_50	FieldID_51	FieldID_52	FieldID_53	FieldID_54	FieldID_55	FieldID_56	FieldID_57	FieldID_58	FieldID_59	FieldID_60	FieldID_61
0	26	18	1.503101e+01	6.915861e+06	1	3.776848e-02	3	1	1	0	2	0	2	0	0	3	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	26	19	4.363286e+01	3.222342e+06	1	3.695735e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	2	2	2	1	0	0	2	0	0	0	0	1	3	
0	26	20	-1.637394e+01	1.050100e+07	1	3.661448e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	1	0	3	0	0	0	0	3	0	3	0	0	0	0	2	0	0	3	0	2	0	0	0	2	
0	26	21	-1.447954e+01	9.854784e+06	1	3.540430e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	1	0	0	0	0	0	0	0	2	0	
0	26	22	-1.447954e+01	9.854784e+06	1	3.523968e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	0	0	0	0	0	2	0	
0	26	23	4.253687e+01	4.417497e+06	1	3.394027e-02	3	0	2	0	2	2	0	0	0	1	2	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	1	0	0	0	0	2	1	
0	26	24	-2.797131e+01	1.230155e+07	1	3.349772e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	2	0	
0	26	25	3.866969e+01	5.090121e+06	1	3.035310e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	3	0	2	0	0	0	0	0	2	0	1	2	0	2	0	3	0	3	0	2	2	2	1	0	0	2	0	0	0	0	1	3	
0	26	26	3.795314e+01	5.505570e+06	1	2.628892e-02	3	3	3	0	0	3	0	0	0	2	0	0	0	3	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	1	0	3	0	0	3	3	
0	26	27	3.438493e+01	5.558625e+06	1	2.302409e-02	3	1	1	0	1	0	2	0	0	1	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	2	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	26	28	4.363286e+01	3.222342e+06	1	1.553451e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
0	26	29	3.438493e+01	5.558625e+06	1	1.361586e-02	3	1	1	0	1	0	2	0	0	1	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	26	30	3.795383e+01	5.418009e+06	1	1.221042e-02	3	3	3	0	0	3	0	0	0	2	0	0	0	3	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	1	0	3	0	0	3	0	
0	26	31	-3.486418e+01	1.623175e+07	1	8.715779e-03	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	2	0	0	0	3	0	2	0	0	1	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	26	32	3.795383e+01	5.418009e+06	1	7.483501e-03	3	3	0	0	0	3	0	0	0	3	0	0	0	3	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	2	0	2	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	2	0	
0	27	1	-3.486418e+01	1.623175e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	1	0	0	1	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	2	0	0	0	3	1	2	0	0	2	0	3	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	27	2	4.989803e+01	2.805192e+06	1	1.000000e+14	1	1	0	0	1	2	0	0	0	1	3	0	0	2	2	2	0	2	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
0	27	3	-3.414617e+01	1.614549e+07	1	1.822363e-01	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	2	0	0	0	3	0	2	0	0	1	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	27	4	-2.822935e+01	1.238911e+07	1	1.795713e-01	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	3	
0	27	5	1.680609e+01	6.051672e+06	1	1.510931e-01	3	1	1	0	1	0	2	0	0	3	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	27	6	-2.767650e+01	1.224971e+07	1	1.282584e-01	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	2	0	
0	27	7	-1.673673e+01	1.063700e+07	1	1.245889e-01	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	1	2	0	1	0	1	0	1	0	0	3	0	1	0	0	3	0	2	0	0	3	2	
0	27	8	1.169032e+01	8.753265e+06	1	9.643485e-02	3	1	3	0	2	2	0	0	0	1	2	0	0	1	2	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	3	0	2	0	0	0	2	
0	27	9	3.215341e+01	5.570775e+06	1	9.098406e-02	3	1	1	0	1	0	2	0	0	1	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	1	0	0	3	1	1	0	0	1	0	0	0	0	1	3	
0	27	10	1.486800e+01	6.926796e+06	1	8.813045e-02	3	1	1	0	2	0	2	0	0	3	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	27	11	-2.491641e+00	9.096381e+06	1	8.365734e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	2	2	0	3	0	2	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	2	0	2	0	3	0	3	0	0	0	1	2	0	0	3	0	2	0	0	0	2	
0	27	12	1.169032e+01	8.753265e+06	1	6.801701e-02	3	1	3	0	2	2	0	0	0	1	2	0	0	1	2	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	2	0	0	0	3	1	2	0	0	2	0	3	0	0	0	3	0	0	3	1	1	0	0	3	0	2	0	0	0	2	
0	27	13	-2.491641e+00	9.096381e+06	1	6.762841e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	2	2	0	3	0	2	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	1	2	0	1	0	1	0	1	0	0	3	0	1	0	0	3	0	2	0	0	3	2	
0	27	14	-1.179021e+01	9.330066e+06	1	6.060922e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	0	0	2	0	3	0	3	0	0	0	0	2	0	0	3	0	2	0	0	0	2	
0	27	15	4.253687e+01	4.417497e+06	1	5.097220e-02	3	0	2	0	2	2	0	0	0	1	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	1	0	0	0	0	2	1	
0	27	16	4.021726e+01	4.703022e+06	1	4.594796e-02	3	3	0	0	0	3	0	0	0	3	0	0	0	3	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	2	0	2	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	2	0	
0	27	17	4.463381e+01	3.204927e+06	1	4.594292e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	2	2	2	1	0	0	2	0	0	0	0	1	3	
0	27	18	4.889777e+01	2.822607e+06	1	4.593883e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
0	27	19	4.363286e+01	3.222342e+06	1	4.450712e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	2	0	2	1	0	0	2	0	0	0	0	1	3	
0	27	20	3.438493e+01	5.558625e+06	1	3.663995e-02	3	1	1	0	1	0	2	0	0	1	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	27	21	-1.216617e+01	9.484695e+06	1	3.540430e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	2	0	2	0	3	0	3	0	0	0	1	2	0	0	3	0	2	0	0	3	2	
0	27	22	-1.447954e+01	9.854784e+06	1	3.523968e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	2	0	3	0	2	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	1	2	0	1	0	1	0	3	0	1	2	0	1	0	0	0	0	0	0	0	2	0	
0	27	23	1.503101e+01	6.915861e+06	1	3.314365e-02	3	1	1	0	1	0	2	0	0	3	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	2	0	0	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	27	24	-1.447954e+01	9.854784e+06	1	2.742821e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	0	0	0	0	0	2	0	
0	27	25	3.795314e+01	5.505570e+06	1	2.628892e-02	3	3	3	0	0	3	0	0	0	2	0	0	0	3	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	1	0	3	0	0	3	3	
0	27	26	-1.637394e+01	1.050100e+07	1	2.620494e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	0	0	2	0	3	0	3	0	0	0	0	2	0	0	3	0	2	0	0	0	2	
0	27	27	4.253687e+01	4.417497e+06	1	2.431590e-02	3	0	1	0	2	2	0	0	0	1	2	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	1	0	0	0	0	2	1	
0	27	28	3.881744e+01	5.062176e+06	1	2.354428e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	3	0	2	0	0	0	0	0	2	0	1	2	0	2	0	3	0	3	0	2	2	0	1	0	0	2	0	0	0	0	1	3	
0	27	29	3.795383e+01	5.418009e+06	1	1.969802e-02	3	3	3	0	0	3	0	0	0	2	0	0	0	3	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	1	0	3	0	0	3	0	
0	27	30	1.169032e+01	8.753265e+06	1	1.874464e-02	3	1	3	0	2	2	0	0	0	1	2	0	0	1	2	2	0	3	0	2	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	1	2	0	1	0	1	0	3	0	1	2	0	1	0	0	3	0	2	0	0	0	2	
0	27	31	3.866969e+01	5.090121e+06	1	1.834541e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	3	0	2	0	0	0	0	0	2	0	1	2	0	2	0	3	0	3	0	2	2	2	1	0	0	2	0	0	0	0	1	3	
0	27	32	3.215341e+01	5.570775e+06	1	1.790842e-02	3	1	1	0	1	0	2	0	0	1	0	0	0	1	1	2	0	2	0	3	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	2	2	2	1	0	0	1	0	0	0	0	1	3	
0	28	1	-3.486418e+01	1.623175e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	2	0	0	0	3	1	2	0	0	2	0	3	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	28	2	4.989803e+01	2.805192e+06	1	1.000000e+14	1	1	0	0	1	2	0	0	0	1	3	0	0	2	2	2	0	2	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
0	28	3	1.504696e+01	5.229765e+06	1	2.087998e-01	3	1	3	0	2	2	0	0	0	1	2	0	0	1	2	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	3	0	2	0	0	0	2	
0	28	4	-1.673673e+01	1.063700e+07	1	1.670331e-01	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	0	1	0	2	0	1	0	1	0	0	3	0	1	0	0	3	0	2	0	0	3	2	
0	28	5	3.866969e+01	5.090121e+06	1	1.464596e-01	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	3	0	2	0	0	0	0	0	2	0	1	2	0	2	0	3	0	3	0	2	2	2	1	0	0	2	0	0	0	0	1	3	
0	28	6	-3.414617e+01	1.614549e+07	1	1.441214e-01	2	3	1	0	1	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	2	0	0	0	3	0	2	0	0	1	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	28	7	3.966094e+01	3.065850e+06	1	1.428631e-01	1	1	0	0	1	2	0	0	0	1	3	0	0	2	2	2	0	2	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
0	28	8	-2.822935e+01	1.238911e+07	1	1.398860e-01	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	3	
0	28	9	-2.767650e+01	1.224971e+07	1	1.245889e-01	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	2	0	
0	28	10	-9.766790e-01	8.811342e+06	1	9.643485e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	1	2	0	1	0	1	0	1	0	0	3	0	1	0	0	3	0	2	0	0	3	2	
0	28	11	1.169032e+01	8.753265e+06	1	8.676166e-02	3	1	3	0	2	2	0	0	0	1	2	0	0	1	2	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	0	0	2	0	3	0	3	0	0	0	0	2	0	0	3	0	2	0	0	0	2	
0	28	12	1.486800e+01	6.926796e+06	1	8.676166e-02	3	1	1	0	2	0	2	0	0	3	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	28	13	3.881744e+01	5.062176e+06	1	7.931808e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	0	0	2	0	3	0	0	3	0	2	0	0	0	0	0	2	0	1	2	0	2	0	3	0	3	0	2	2	0	1	0	0	2	0	0	0	0	1	3	
0	28	14	1.169032e+01	8.753265e+06	1	7.472079e-02	3	1	3	0	2	2	0	0	0	1	2	0	0	1	2	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	3	0	0	0	0	1	3	
0	28	15	1.486800e+01	6.926796e+06	1	6.425248e-02	3	1	1	0	2	0	2	0	0	3	0	0	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	1	0	0	0	0	1	3	
0	28	16	-2.835699e+00	9.180135e+06	1	6.355324e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	2	2	0	3	0	2	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	1	2	0	1	0	1	0	1	0	0	3	0	1	0	0	3	0	2	0	0	3	2	
0	28	17	4.889777e+01	2.822607e+06	1	6.354500e-02	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
0	28	18	-1.179021e+01	9.330066e+06	1	5.857968e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	0	0	2	0	3	0	3	0	0	0	0	2	0	0	3	0	2	0	0	0	2	
0	28	19	-2.822935e+01	1.238911e+07	1	4.009368e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	28	20	-3.414617e+01	1.614549e+07	1	3.490244e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	2	0	0	0	3	0	2	0	0	1	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	3	
0	28	21	-1.447954e+01	9.854784e+06	1	3.383506e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	0	0	0	0	0	2	0	
0	28	22	-1.216617e+01	9.484695e+06	1	2.753147e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	2	0	2	0	3	0	3	0	0	0	1	2	0	0	3	0	2	0	0	3	2	
0	28	23	-1.368183e+01	9.769734e+06	1	2.742821e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	2	2	0	3	0	2	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	2	0	2	0	3	0	3	0	0	0	1	2	0	0	3	0	2	0	0	0	2	
0	28	24	-1.447954e+01	9.854784e+06	1	1.648202e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	3	0	2	2	2	0	0	0	0	0	0	0	0	2	0	
0	28	25	-2.491641e+00	9.096381e+06	1	1.061474e-02	3	1	3	0	2	2	0	0	0	3	2	0	0	3	2	2	0	3	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	3	0	1	0	0	3	0	2	0	0	3	2	
0	28	26	-2.491641e+00	9.096381e+06	1	8.936543e-03	3	1	3	0	2	2	0	0	0	3	2	0	0	3	2	2	0	3	0	2	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1	2	0	1	2	0	1	0	1	0	1	0	0	2	0	1	0	0	3	0	2	0	0	3	2	
0	28	27	-2.767650e+01	1.224971e+07	1	8.452424e-03	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	28	28	-3.486418e+01	1.623175e+07	1	7.447923e-03	2	3	1	0	0	2	3	0	0	3	1	0	0	1	0	3	0	2	0	1	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	28	29	4.889777e+01	2.822607e+06	1	6.548938e-03	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
0	28	30	4.989803e+01	2.805192e+06	1	6.548938e-03	1	1	0	0	1	2	0	0	0	1	3	0	0	2	2	2	0	2	0	3	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	2	0	0	0	2	
0	28	31	-1.179021e+01	9.330066e+06	1	5.583374e-03	3	1	3	0	2	2	0	0	0	3	2	0	0	3	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	0	0	2	0	3	0	3	0	0	0	0	2	0	0	3	0	2	0	0	0	2	
0	28	32	-2.491641e+00	9.096381e+06	1	5.148512e-03	3	1	3	0	2	2	0	0	0	3	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	0	0	2	0	2	0	0	3	0	2	0	0	0	2	
0	29	1	-1.447954e+01	9.854784e+06	1	4.705597e-03	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	3	0	2	2	2	1	0	0	0	0	0	0	0	2	0	
0	29	2	-2.767650e+01	1.224971e+07	1	7.988514e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	29	3	-2.822935e+01	1.238911e+07	1	4.782897e-03	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	2	3	
0	29	4	-1.447954e+01	9.854784e+06	1	0.000000e+00	2	3	1	0	0	2	3	0	0	3	3	0	0	2	0	3	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	3	0	3	0	2	2	2	0	0	0	0	0	0	0	0	2	2	
0	29	5	-1.368183e+01	9.769734e+06	1	3.167230e-03	3	1	3	0	2	2	0	0	0	3	2	0	0	3	2	2	0	3	0	2	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	3	2	0	1	2	0	2	0	3	0	3	0	0	0	1	2	0	0	3	0	2	0	0	0	0	
0	29	6	-3.486418e+01	1.623175e+07	1	0.000000e+00	2	3	1	0	2	2	3	0	0	3	1	0	0	1	0	3	0	2	0	1	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	2	0	
0	29	7	4.989803e+01	2.805192e+06	1	6.485280e-04	1	1	0	0	1	2	0	0	0	1	1	0	0	1	2	2	0	2	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	0	1	3	
