# This file contains all non-dominated populations of all generations.
RS#	Cum.Gen	Index	Objective1	Objective2	Rank	CrowdingDistance	FieldID_1	FieldID_2	FieldID_3	FieldID_4	FieldID_5	FieldID_6	FieldID_7	FieldID_8	FieldID_9	FieldID_10	FieldID_11	FieldID_12	FieldID_13	FieldID_14	FieldID_15	FieldID_16	FieldID_17	FieldID_18	FieldID_19	FieldID_20	FieldID_21	FieldID_22	FieldID_23	FieldID_24	FieldID_25	FieldID_26	FieldID_27	FieldID_28	FieldID_29	FieldID_30	FieldID_31	FieldID_32	FieldID_33	FieldID_34	FieldID_35	FieldID_36	FieldID_37	FieldID_38	FieldID_39	FieldID_40	FieldID_41	FieldID_42	FieldID_43	FieldID_44	FieldID_45	FieldID_46	FieldID_47	FieldID_48	FieldID_49	FieldID_50	FieldID_51	FieldID_52	FieldID_53	FieldID_54	FieldID_55	FieldID_56	FieldID_57	FieldID_58	FieldID_59	FieldID_60	FieldID_61
0	50	1	-4.186991e+01	1.712024e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	0	0	0	0	0	3	3	
0	51	1	-4.186991e+01	1.712024e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	0	0	0	0	0	3	3	
0	52	1	-4.186991e+01	1.712024e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	0	0	0	0	0	3	3	
0	53	1	-4.186991e+01	1.712024e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	0	0	0	0	0	3	3	
0	54	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	55	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	56	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	57	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	58	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	59	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	60	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	61	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	62	1	-4.261928e+01	1.744764e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	63	1	-4.321694e+01	1.749989e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	2	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	64	1	-4.321694e+01	1.749989e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	2	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	65	1	-4.321694e+01	1.749989e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	2	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	66	1	-4.321694e+01	1.749989e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	2	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	67	1	-4.321694e+01	1.749989e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	2	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	68	1	-4.321694e+01	1.749989e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	2	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	69	1	-4.530521e+01	1.789339e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	70	1	-4.530521e+01	1.789339e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	71	1	-4.530521e+01	1.789339e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	72	1	-4.530521e+01	1.789339e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	73	1	-4.530521e+01	1.789339e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	74	1	-4.530521e+01	1.789339e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	75	1	-4.530521e+01	1.787719e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	76	1	-4.530521e+01	1.787719e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	77	1	-4.559246e+01	1.788569e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	78	1	-4.559246e+01	1.788569e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	79	1	-4.559246e+01	1.788569e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	80	1	-4.559246e+01	1.788569e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	81	1	-4.559246e+01	1.788569e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	82	1	-4.559246e+01	1.788569e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	83	1	-4.559246e+01	1.788569e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	84	1	-4.587749e+01	1.798848e+07	1	1.000000e+14	2	3	1	0	3	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	85	1	-4.587749e+01	1.798848e+07	1	1.000000e+14	2	3	1	0	3	2	3	0	0	3	3	0	0	3	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
0	86	1	-4.587749e+01	1.793146e+07	1	1.000000e+14	2	3	1	0	3	2	3	0	0	3	3	0	0	2	3	3	0	3	0	2	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	0	0	0	0	3	0	2	3	0	2	0	0	3	0	0	0	0	3	3	
